ID,URL,Name,Make,Day/Night,Environment,ShotType,Date,No_of_faces,Captions,Action,Location
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Devon Conway,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Shivam Dube,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ben Stokes,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Gregory King,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ajay Mandal,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Moeen Ali,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Stephen Fleming,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Dwaine Pretorius,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ambati Rayudu,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Deepak Chahar,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-465.jpg,https://drive.google.com/file/d/1_l7LzHZDaNVvsrbctVVUjqrVyggE0c_q/view?usp=drivesdk,Lakshmi,Fujifilm,night,outdoor,close,30/05/2023,24,"['a bunch of people dressed in yellow standing on a stage', 'a team in neon yellow poses on a stage with the coach and officials', 'a group of people are standing around a stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Moeen Ali,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ajay Mandal,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Devon Conway,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ambati Rayudu,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,R Russell,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Stephen Fleming,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Gregory King,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Ben Stokes,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Tushar Deshpande,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Dwaine Pretorius,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Lakshmi,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Shivam Dube,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-470.jpg,https://drive.google.com/file/d/1IG382DsHNrNHpbZ8ga-piGoJtHp5XICN/view?usp=drivesdk,Bhagath Varma,Fujifilm,night,outdoor,close,30/05/2023,25,"['team members pose for a group photograph on the podium', 'the men are all smiling as they pose for a group picture', 'a bunch of young people that are standing on stage']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Mitchell Santner,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Dwaine Pretorius,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ambati Rayudu,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Stephen Fleming,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Moeen Ali,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Gregory King,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ben Stokes,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,R Russell,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Devon Conway,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
CSK-469.jpg,https://drive.google.com/file/d/1gcnbjXMUzrpaGHxKee1VLdsMQH5lyJB8/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,outdoor,close,30/05/2023,25,"['a group of cricket players in yellow uniforms are posing on a stage', 'a group of people in yellow and blue uniforms', 'the cricket team poses with the trophy']",posing,Delhi
